Generation,Best Weight
10,111110110011110011111101001110111100011001100001111110101100000001100111111011011111100001010100111011000110101011111101001010111010100110000011010110100010110111101101110101010100011000111110011000100111000110010101110101010011011001001111010100110101011001011000100010001100100000110101111101010110011001011101110011101101111110111101100001010001111111000000001001110101101111110000101111011110100000001011110110001011100100100000101010011101010111001101101111010101101011110111110110110000011101111100001011100110000100110000000010001011001100110011110101010101100111000011011000110100001000101110110010100011010101000001001110111011110000100000101011000000000001011001110101011100010001000111000010100110110010111011001111111101101001111000110000010000000010100011101101010110111111111111011010101001111110110101000101010100000110000101001101010110000010100100111111111010100111011010001010001000101011011110010001001000100011010010010100001101110000100100101011000110110010100100001100101001101011110111111110010101100000100000001110111100000010100010101101011001010100101000001110110010101000001010100011011110101111110010100101111100011001011011001111010000110010011111110111111100011100001001100000000010100100010010111111000000111011001001110010101001101011100000101101100011011110100111110101101111111010000000010011001111001000111010001000101101010011101100101101110010011000000001000101100011011111110101011011011011101010000111010111011011001100010011001001010011000100111110101110000000000100011111010110110101010011011010001010101111111101100011111110110011111111011100101101100110100000100111101001000100100100000001111001100001111101110000011101010100010010001000111010101100011111100100000100010011000111010000111000010101010011101101111001111011110011111010011010010000111001111011010011100100111000100101011011011101111100111001001111000001100111101001101111101010101000101010001110101000000101101000
